pk,name,country,latitude,longitude,collector,collection_date,cs_number,species
1417,Röd-46,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1418,Röd-47,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1419,Röd-48,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1420,Röd-50,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1421,Röd-51,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1422,Röd-52,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1423,Röd-1-272,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1424,Röd-2-275,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1425,Röd-4-280,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1426,Röd-5-284,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1427,Röd-6-287,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1428,Röd-7-292,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1429,Röd-8-295,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1430,Röd-9-299,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1431,Röd-12-303,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1432,Röd-13-307,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1433,Röd-14-311,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1434,Röd-15-315,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1435,Röd-17-319,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1436,Röd-18-323,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1437,Röd-19-328,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1438,Röd-20-332,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana
1439,SL-1,Sweden,62.8,18.0833,Jon Ågren,,,Arabidopsis thaliana
1440,SL-2,Sweden,62.8,18.0833,Jon Ågren,,,Arabidopsis thaliana
1441,SL-3,Sweden,62.8,18.0833,Jon Ågren,,,Arabidopsis thaliana
1442,SL-4,Sweden,62.8,18.0833,Jon Ågren,,,Arabidopsis thaliana
1443,SL-5,Sweden,62.8,18.0833,Jon Ågren,,,Arabidopsis thaliana
1444,SL-6,Sweden,62.8,18.0833,Jon Ågren,,,Arabidopsis thaliana
1445,SL-7,Sweden,62.8,18.0833,Jon Ågren,,,Arabidopsis thaliana
1446,SL-8,Sweden,62.8,18.0833,Jon Ågren,,,Arabidopsis thaliana
1447,SL-9,Sweden,62.8,18.0833,Jon Ågren,,,Arabidopsis thaliana
1448,SL-10,Sweden,62.8,18.0833,Jon Ågren,,,Arabidopsis thaliana
1449,Ed-1,Sweden,62.8833,18.1833,Jon Ågren,,,Arabidopsis thaliana
1450,Ed-2,Sweden,62.8833,18.1833,Jon Ågren,,,Arabidopsis thaliana
1451,Ed-4,Sweden,62.8833,18.1833,Jon Ågren,,,Arabidopsis thaliana
1452,Ed-5,Sweden,62.8833,18.1833,Jon Ågren,,,Arabidopsis thaliana
1453,Ed-8,Sweden,62.8833,18.1833,Jon Ågren,,,Arabidopsis thaliana
1454,Ed-14,Sweden,62.8833,18.1833,Jon Ågren,,,Arabidopsis thaliana
1455,Ed-15,Sweden,62.8833,18.1833,Jon Ågren,,,Arabidopsis thaliana
1456,Ed-23,Sweden,62.8833,18.1833,Jon Ågren,,,Arabidopsis thaliana
1457,Ed-27,Sweden,62.8833,18.1833,Jon Ågren,,,Arabidopsis thaliana
1458,Ed-28,Sweden,62.8833,18.1833,Jon Ågren,,,Arabidopsis thaliana
1459,Rä-1,Sweden,62.9167,18.4667,Jon Ågren,,,Arabidopsis thaliana
1460,Rä-4,Sweden,62.9167,18.4667,Jon Ågren,,,Arabidopsis thaliana
1461,Rä-5,Sweden,62.9167,18.4667,Jon Ågren,,,Arabidopsis thaliana
1462,Rä-6,Sweden,62.9167,18.4667,Jon Ågren,,,Arabidopsis thaliana
1463,Rä-7,Sweden,62.9167,18.4667,Jon Ågren,,,Arabidopsis thaliana
1464,Tr-1,Sweden,62.9167,18.4,Jon Ågren,,,Arabidopsis thaliana
1465,Tr-2,Sweden,62.9167,18.4,Jon Ågren,,,Arabidopsis thaliana
1466,Tr-4,Sweden,62.9167,18.4,Jon Ågren,,,Arabidopsis thaliana
1467,Tr-6,Sweden,62.9167,18.4,Jon Ågren,,,Arabidopsis thaliana
1468,Tr-7,Sweden,62.9167,18.4,Jon Ågren,,,Arabidopsis thaliana
1469,Tr-9,Sweden,62.9167,18.4,Jon Ågren,,,Arabidopsis thaliana
1470,No-1,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1471,No-2,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1472,No-3,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1473,No-4,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1474,No-5,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1475,No-6,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1476,No-7,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1477,No-8,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1478,No-9,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1479,No-10,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1480,No-11,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1481,No-12,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1482,No-13,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1483,No-14,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1484,No-15,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1485,No-16,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1486,No-17,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1487,No-18,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1488,No-19,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1489,No-20,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1490,No-21,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1491,No-22,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1492,No-23,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1493,No-24,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1494,No-25,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1495,No-26,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1496,No-27,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1497,No-28,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1498,No-29,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1499,No-30,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana
1500,Fä-3,Sweden,63.017,18.32,Jon Ågren,,,Arabidopsis thaliana
1501,Fä-6,Sweden,63.017,18.32,Jon Ågren,,,Arabidopsis thaliana
1502,Fä-11,Sweden,63.017,18.32,Jon Ågren,,,Arabidopsis thaliana
1503,Fä-13,Sweden,63.017,18.32,Jon Ågren,,,Arabidopsis thaliana
1504,Fä-17,Sweden,63.017,18.32,Jon Ågren,,,Arabidopsis thaliana
1505,Fä-27,Sweden,63.017,18.32,Jon Ågren,,,Arabidopsis thaliana
1506,Fä-28,Sweden,63.017,18.32,Jon Ågren,,,Arabidopsis thaliana
1507,Fä-29,Sweden,63.017,18.32,Jon Ågren,,,Arabidopsis thaliana
1508,Fä-30,Sweden,63.017,18.32,Jon Ågren,,,Arabidopsis thaliana
1509,Fä-32,Sweden,63.017,18.32,Jon Ågren,,,Arabidopsis thaliana
1510,Herr-1,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1511,Herr-2,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1512,Herr-3,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1513,Herr-4,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1514,Herr-5,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1515,Herr-6,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1516,Herr-7,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1517,Herr-8,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1518,Herr-9,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1519,Herr-10,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1520,Herr-11,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1521,Herr-12,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1522,Herr-13,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1523,Herr-14,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1524,Herr-15,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1525,Herr-16,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1526,Herr-17,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1527,Herr-18,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1528,Herr-19,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1529,Herr-21,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1530,Herr-22,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1531,Herr-23,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1532,Herr-24,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1533,Herr-25,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1534,Herr-26,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1535,Herr-27,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1536,Herr-28,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1537,Herr-29,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1538,Herr-30,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana
1539,Sku-6,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1540,Sku-7,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1541,Sku-12,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1542,Sku-15,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1543,Sku-16,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1544,Sku-18,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1545,Sku-23,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1546,Sku-24,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1547,Sku-25,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1548,Sku-26,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1549,Sku-27,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1550,Sku-28,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1551,Sku-29,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1552,Sku-30,Sweden,63.0833,18.3667,Jon Ågren,,CS77251,Arabidopsis thaliana
1553,Sku-32,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1554,Sku-33,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1555,Sku-34,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1556,Sku-36,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1557,Sku-37,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1558,Sku-38,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1559,Sku-39,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1560,Sku-1-336,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1561,Sku-4-340,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1562,Sku-5-343,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1563,Sku-8-347,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1564,Sku-9-351,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1565,Sku-11-355,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1566,Sku-13-360,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1567,Sku-19-364,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1568,Sku-20-367,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana
1569,Hen-10,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana
1570,Hen-14,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana
1571,Hen-17,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana
1572,Hen-18,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana
1573,Hen-2,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana
1574,Hen-20,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana
1575,Hen-21,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana
1576,Hen-22,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana
1577,Hen-23,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana
1578,Hen-24,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana
1579,Hen-25,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana
1580,Hen-26,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana
1581,Hen-28,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana
1582,Hen-6,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana
1583,Hen-9,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana
1584,Hen-9-265,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana
1585,Hen-16-268,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana
1586,Lul-1,Sweden,66.2,17.7667,Jon Ågren,,,Arabidopsis thaliana
1587,Lul-2,Sweden,66.2,17.7667,Jon Ågren,,,Arabidopsis thaliana
1588,Lul-3,Sweden,66.2,17.7667,Jon Ågren,,,Arabidopsis thaliana
1589,Lul-5,Sweden,66.2,17.7667,Jon Ågren,,,Arabidopsis thaliana
1590,Lul-6,Sweden,66.2,17.7667,Jon Ågren,,,Arabidopsis thaliana
1591,Lul-7,Sweden,66.2,17.7667,Jon Ågren,,,Arabidopsis thaliana
1592,Lul-8,Sweden,66.2,17.7667,Jon Ågren,,,Arabidopsis thaliana
1593,Lul-9,Sweden,66.2,17.7667,Jon Ågren,,,Arabidopsis thaliana
1594,Lul-10,Sweden,66.2,17.7667,Jon Ågren,,,Arabidopsis thaliana
1595,Lul-11,Sweden,66.2,17.7667,Jon Ågren,,,Arabidopsis thaliana
1596,Lul-12,Sweden,66.2,17.7667,Jon Ågren,,,Arabidopsis thaliana
1597,Lul-13,Sweden,66.2,17.7667,Jon Ågren,,,Arabidopsis thaliana
1598,Lul-21,Sweden,66.2,17.7667,Jon Ågren,,,Arabidopsis thaliana
1599,Lul-22,Sweden,66.2,17.7667,Jon Ågren,,,Arabidopsis thaliana
1600,Lul-23,Sweden,66.2,17.7667,Jon Ågren,,,Arabidopsis thaliana
1601,Lul-24,Sweden,66.2,17.7667,Jon Ågren,,,Arabidopsis thaliana
1602,Lul-25,Sweden,66.2,17.7667,Jon Ågren,,,Arabidopsis thaliana
1603,Lul-26,Sweden,66.2,17.7667,Jon Ågren,,,Arabidopsis thaliana
1604,Lul-32,Sweden,66.2,17.7667,Jon Ågren,,,Arabidopsis thaliana
1605,Lul-4-269,Sweden,66.2,17.7667,Jon Ågren,,,Arabidopsis thaliana
1606,Brn-1,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1607,Brn-2,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1608,Brn-3,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1609,Brn-4,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1610,Brn-6,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1611,Brn-9,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1612,Brn-10,US,41.9,-86.583,Diane Byers,,CS78962,Arabidopsis thaliana
1613,Brn-11,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1614,Brn-12,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1615,Brn-16,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1616,Brn-17,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1617,Brn-19,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1618,Brn-20,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1619,Brn-21,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1620,Brn-22,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1621,Brn-23,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1622,Brn-24,US,41.9,-86.583,Diane Byers,,CS78963,Arabidopsis thaliana
1623,Brn-27,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1624,Brn-28,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1625,Brn-29,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1626,Brn-32,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1627,Brn-35,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1628,Brn-36,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1629,Brn-37,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1630,Brn-38,US,41.9,-86.583,Diane Byers,,,Arabidopsis thaliana
1631,DuckLkSP1,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1632,DuckLkSP2,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1633,DuckLkSP3,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1634,DuckLkSP6,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1635,DuckLkSP7,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1636,DuckLkSP9,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1637,DuckLkSP12,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1638,DuckLkSP14,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1639,DuckLkSP15,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1640,DuckLkSP18,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1641,DuckLkSP19,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1642,DuckLkSP22,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1643,DuckLkSP23,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1644,DuckLkSP24,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1645,DuckLkSP25,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1646,DuckLkSP27,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1647,DuckLkSP28,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1648,DuckLkSP30,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1649,DuckLkSP32,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1650,DuckLkSP37,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1651,DuckLkSP38,US,43.3431,-86.4045,Diane Byers,,CS78964,Arabidopsis thaliana
1652,DuckLkSP40,US,43.3431,-86.4045,Diane Byers,,CS78965,Arabidopsis thaliana
1653,DuckLkSP41,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1654,DuckLkSP42,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1655,DuckLkSP43,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1656,DuckLkSP46,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1657,DuckLkSP48,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1658,DuckLkSP49,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1659,DuckLkSP51,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1660,DuckLkSP52,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1661,DuckLkSP53,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1662,DuckLkSP54,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1663,DuckLkSP55,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1664,DuckLkSP56,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1665,DuckLkSP57,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1666,DuckLkSP59,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1667,DuckLkSP60,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1668,DuckLkSP61,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1669,DuckLkSP63,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1670,DuckLkSP64,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1671,DuckLkSP67,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1672,DuckLkSP69,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1673,DuckLkSP71,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1674,DuckLkSP73,US,43.3431,-86.4045,Diane Byers,,,Arabidopsis thaliana
1675,Haz-1,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1676,Haz-2,US,41.879,-86.607,Diane Byers,,CS78966,Arabidopsis thaliana
1677,Haz-3,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1678,Haz-4,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1679,Haz-5,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1680,Haz-6,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1681,Haz-7,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1682,Haz-8,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1683,Haz-9,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1684,Haz-10,US,41.879,-86.607,Diane Byers,,CS78967,Arabidopsis thaliana
1685,Haz-12,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1686,Haz-13,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1687,Haz-14,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1688,Haz-15,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1689,Haz-16,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1690,Haz-17,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1691,Haz-18,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1692,Haz-19,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1693,Haz-20,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1694,Haz-21,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1695,Haz-22,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1696,Haz-23,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1697,Haz-24,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1698,Haz-25,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1699,Haz-26,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1700,Haz-27,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1701,Haz-28,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1702,Haz-29,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1703,Haz-30,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1704,Haz-31,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1705,Haz-32,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1706,Haz-33,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1707,Haz-35,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1708,Haz-36,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1709,Haz-37,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1710,Haz-39,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1711,Haz-40,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1712,Haz-41,US,41.879,-86.607,Diane Byers,,,Arabidopsis thaliana
1713,KBS-Mac-1,US,42.405,-85.398,Diane Byers,,,Arabidopsis thaliana
1714,KBS-Mac-3,US,42.405,-85.398,Diane Byers,,,Arabidopsis thaliana
1715,KBS-Mac-6,US,42.405,-85.398,Diane Byers,,,Arabidopsis thaliana
1716,KBS-Mac-8,US,42.405,-85.398,Diane Byers,,,Arabidopsis thaliana
1717,KBS-Mac-13,US,42.405,-85.398,Diane Byers,,,Arabidopsis thaliana
1718,KBS-Mac-15,US,42.405,-85.398,Diane Byers,,,Arabidopsis thaliana
1719,KBS-Mac-16,US,42.405,-85.398,Diane Byers,,,Arabidopsis thaliana
1720,KBS-Mac-17,US,42.405,-85.398,Diane Byers,,,Arabidopsis thaliana
1721,KBS-Mac-22,US,42.405,-85.398,Diane Byers,,,Arabidopsis thaliana
1722,KBS-Mac-23,US,42.405,-85.398,Diane Byers,,,Arabidopsis thaliana
1723,KBS-Mac-26,US,42.405,-85.398,Diane Byers,,,Arabidopsis thaliana
1724,KBS-Mac-28,US,42.405,-85.398,Diane Byers,,,Arabidopsis thaliana
1725,KBS-Mac-30,US,42.405,-85.398,Diane Byers,,,Arabidopsis thaliana
1726,KBS-Mac-33,US,42.405,-85.398,Diane Byers,,,Arabidopsis thaliana
1727,KBS-Mac-34,US,42.405,-85.398,Diane Byers,,,Arabidopsis thaliana
1728,KBS-Mac-36,US,42.405,-85.398,Diane Byers,,,Arabidopsis thaliana
1729,KBS-Mac-41,US,42.405,-85.398,Diane Byers,,,Arabidopsis thaliana
