,rFitness_mhi,rFitness_mhp,rFitness_mli,rFitness_mlp,rFitness_thi,rFitness_thp,rFitness_tli,rFitness_tlp,rSurvival_fruit_mhi,rSurvival_fruit_mhp,rSurvival_fruit_mli,rSurvival_fruit_mlp,rSurvival_fruit_thi,rSurvival_fruit_thp,rSurvival_fruit_tli,rSurvival_fruit_tlp,rSeeds_mhi,rSeeds_mhp,rSeeds_mli,rSeeds_mlp,rSeeds_thi,rSeeds_thp,rSeeds_tli,rSeeds_tlp
X270_B11,-0.1501055,-0.1725278,-0.3185198,-0.1102646,-0.1416699,-0.1082654,-0.1907867,-0.2820717,-0.1245987,-0.1670398,-0.2128721,-0.112449,-0.132352,-0.1059396,-0.1980185,-0.2530857,-0.1560009,-0.1685991,-0.08702558,0.0149767,-0.1646262,-0.131781,-0.1240235,0.02220273
X272_Mg25,0.08531305,0.06331661,0.1483353,-0.03520312,0.1046468,0.07804433,0.04248267,0.0829699,0.09409492,0.08154096,0.1012411,-0.01290091,0.09690271,0.07960803,0.02417375,0.0511981,0.08440113,0.08668142,0.04308578,-0.07963805,0.1156369,0.1052195,-0.108832,-0.03563304
X273_P31,0.1908681,0.242934,-0.1127407,0.180792,0.2366335,0.1774607,0.1382855,0.06377736,0.2029061,0.2331827,0.06013916,0.2896546,0.2395387,0.2310641,0.1721392,0.1211885,0.1693577,0.2116556,-0.1468665,0.1631528,0.2014531,0.1325919,0.1004524,0.2532819
X274_S34,0.06629623,0.08603153,0.006187467,0.1404144,0.09112516,0.03941269,0.07502732,0.07474895,0.04145733,0.02207841,0.02585629,0.1228937,0.04877637,0.02436787,0.08758443,0.06178107,0.05010811,0.09918657,-0.0001502143,0.1420217,0.07475925,0.03647766,0.103195,-0.1218439
X276_Ca43,0.04203993,0.00250376,0.172462,-0.06999023,0.04540415,0.04611011,0.01736638,3.033846e-05,0.04425482,0.02338831,0.1176651,-0.07199896,0.04689832,0.03729439,-0.01460118,0.0002035743,0.04757972,0.03824965,0.1022188,-0.1158422,0.05816232,0.07135488,-0.1847686,-0.004818376
X277_Mn55,0.2085735,0.1724767,-0.007113293,0.06638197,0.2028365,0.1469608,0.06993816,0.08486676,0.1986639,0.1807155,0.1302692,0.09473804,0.1637856,0.17801,0.133307,0.1632694,0.163905,0.1588618,-0.1226174,-0.02291151,0.2016006,0.1331539,0.01006116,0.1995134
X278_Fe57,-0.02191283,-0.05712157,0.1113293,-0.06678019,0.004518133,0.002595023,-0.003745926,-0.04941204,-0.01942918,-0.03489432,0.04645122,-0.02806529,0.0007957154,-0.01693867,-0.04531848,-0.03142546,-0.009842269,-0.02541958,9.412616e-05,-0.09103612,-0.00126778,0.02288309,-0.1770171,0.04716885
X279_Co59,-0.03054293,0.01668992,-0.0212115,0.1492551,0.05888739,0.1042121,0.07011908,0.03842919,-0.003605498,-0.0172922,0.01739768,0.1282906,-0.01662955,0.08567978,0.04231885,0.04445992,-0.009375429,0.05655455,0.1238743,0.239054,0.0971101,0.03600196,0.03812793,0.1258903
X280_Ni60,0.0851886,0.03933954,0.3529656,0.01405656,0.04681915,0.0738741,0.06842201,-0.03405792,0.08521924,0.05894779,0.1736275,-0.02325971,0.06479567,0.05617729,0.03318169,-0.02229655,0.07154921,0.0658606,0.1495624,0.01336188,0.06520909,0.0965351,-0.07379033,-0.06448925
X281_Cu65,0.07875354,0.07271403,-0.2351195,0.1542424,0.03820945,0.02081911,0.1423113,0.02708535,0.0543126,0.07463644,-0.05506247,0.1756455,0.06010396,0.03077853,0.1379918,0.1120388,0.04546043,0.0202485,-0.2365386,0.07416809,0.003499152,0.005901643,0.02906999,0.1174361
X284_Se82,0.0845527,0.08596213,0.2307722,0.1673849,0.09689462,0.02180997,0.1003915,0.109185,0.07297297,0.05629851,0.1076562,0.09944588,0.05886118,0.01844066,0.107847,0.09277014,0.06470675,0.09187097,0.0491387,0.1949602,0.1011406,0.05450267,0.103958,-0.2133764
X285_Rb85,0.2660634,0.2811986,0.07372551,0.1561355,0.2609773,0.2777414,0.1910692,0.177399,0.2654284,0.2792225,0.09571747,0.2290812,0.2662279,0.3032545,0.2370129,0.180526,0.2432828,0.2910889,0.02002616,0.1039109,0.273778,0.2128547,0.1833966,0.0723387
Sodium,-0.01189278,-0.01032144,0.02485811,0.03668447,-0.01631721,0.02188275,-0.05912346,-0.03468245,-0.02330752,-0.01536968,0.05095015,0.02675152,-0.03322243,0.007966607,-0.031973,0.003441329,-0.02422974,-0.02075468,0.06763761,0.0301487,-0.01237466,-0.006010076,-0.04758473,-0.03463813
X283_As75,0.08523361,0.1160465,0.330199,-0.004353074,0.1602427,0.02042138,-0.01642575,0.07564618,0.08090232,0.071189,0.08360128,0.09107727,0.07681123,0.005958054,-0.01155065,0.05573122,0.07665568,0.1299859,0.1291052,0.1120679,0.1668483,0.08724586,0.1368495,-0.1947809
X287_Cd111,0.02214512,0.04795126,0.01198878,0.1856618,0.002908488,-0.04759356,-0.04907039,-0.001035188,0.02826754,0.04828039,0.01751728,0.1400881,-0.008272632,-0.02125664,-0.0569652,0.01915129,0.01309686,0.02573582,0.07999618,0.1326694,0.0368592,-0.00358119,-0.144871,-0.1276219
X275_K39,0.2661648,0.269815,-0.03045932,0.1108818,0.2798399,0.3459133,0.2047494,0.1349872,0.2904091,0.2867293,0.08794902,0.1930615,0.3101824,0.3558577,0.261713,0.1828553,0.2435487,0.2975345,-0.04713308,0.004005835,0.2745254,0.2463915,0.2166223,0.1199386
Weib_all_LT50control,0.2419834,0.3049785,0.1524328,0.4369292,0.3338575,0.3424734,0.5913913,0.3130898,0.2879286,0.2592958,0.09934944,0.407363,0.3334975,0.4203876,0.5435428,0.5165855,0.2464013,0.3841922,-0.04990172,0.3208616,0.324408,0.203481,0.04092565,-0.07871651
Weib_all_LT50submerged,0.6257272,0.6369526,0.3077768,0.577149,0.6801851,0.700245,0.7746646,0.5821951,0.6528366,0.63409,0.3395601,0.5011368,0.7056662,0.7565747,0.772129,0.6943894,0.5942087,0.7137508,-0.2859,0.1633013,0.6755939,0.5527027,-0.05847559,-0.1052242
base_perc,-0.07961155,-0.08050475,-0.05134923,0.00414584,-0.1221163,-0.1263733,-0.07793559,-0.04588236,-0.08004005,-0.07393494,-0.1534357,-0.07940712,-0.07840903,-0.09660116,-0.1235495,-0.0514059,-0.06502377,-0.0807161,-0.08721237,0.002527168,-0.1173525,-0.08841391,0.00964821,-0.02833366
d11_10C_perc,-0.04181364,-0.05880171,-0.08192196,-0.01272725,-0.07817263,-0.1016639,-0.05564753,-0.0171603,-0.05463743,-0.05113751,-0.1896421,-0.1013382,-0.04716712,-0.07144183,-0.1178883,-0.04766146,-0.03797704,-0.06470282,-0.06273079,-0.01852248,-0.08645276,-0.07357342,-0.01683949,-0.03606179
d11_4C_perc,0.01622539,-0.01627676,-0.02439619,0.03777456,0.002952916,-0.0136398,-0.03052675,0.009179164,-0.01598638,-0.02438484,-0.085713,-0.0421394,0.0002981815,-0.01166952,-0.07499233,-0.01453409,0.01972349,-0.003131819,0.01538183,0.02940611,-0.006924258,-0.006702787,-0.03165049,0.002699627
d15_10C_perc,-0.06227482,-0.08705915,-0.05744406,0.004163971,-0.1014613,-0.1182503,-0.06945229,-0.006747062,-0.07801472,-0.07396383,-0.1745767,-0.08953012,-0.06410972,-0.08898364,-0.124397,-0.05489888,-0.05302713,-0.09162095,-0.05310916,0.005495535,-0.1134086,-0.09064648,-0.007483902,-0.04244653
d15_4C_perc,0.03762259,0.002306082,0.0005819357,0.0650877,0.007938182,-0.007796235,-0.005700714,0.01732722,-0.002690071,-0.00730218,-0.06110272,-0.01936896,0.01014575,-0.003576749,-0.05640572,-0.01913072,0.03353241,0.004380432,0.02227693,0.04606198,-0.003885068,0.0007450648,-0.02105327,-0.004886088
d22_10C_perc,-0.06269365,-0.08795612,-0.06371741,-0.009175804,-0.104859,-0.1256491,-0.07989368,-0.01531394,-0.08435625,-0.07818074,-0.1760775,-0.08919637,-0.07332585,-0.09188211,-0.137379,-0.06300879,-0.05398512,-0.0950377,-0.06651667,-0.01210925,-0.1151551,-0.1013354,-0.007789706,-0.05190734
d22_4C_perc,0.00797956,-0.02404843,-0.01297639,0.04970001,-0.0249099,-0.02663256,-0.04399709,-0.009329267,-0.04039098,-0.03843063,-0.08036178,-0.02501233,-0.02375668,-0.02290961,-0.08343341,-0.05175232,0.01103937,-0.02436253,0.03563673,0.06046409,-0.03536294,-0.02855063,-0.042829,-0.01729862
d32_10C_perc,-0.06680056,-0.06906762,-0.04691856,0.006033479,-0.08885622,-0.1084154,-0.07624992,-0.03023422,-0.08234094,-0.06669466,-0.1428896,-0.07495776,-0.0647896,-0.08216409,-0.126059,-0.06901673,-0.05069561,-0.074984,-0.02480978,-0.003629179,-0.0982537,-0.08689746,0.01030667,-0.04979525
d32_4C_perc,-0.002052955,-0.01492433,0.000400681,0.07366461,-0.01345938,0.009734154,-0.01883985,-0.0169464,-0.04467122,-0.0418777,-0.05973344,0.004877844,-0.0257503,-0.008128753,-0.06521574,-0.05473476,0.004655125,-0.01274578,0.04050837,0.07988426,-0.02260177,-0.01085165,-0.02907818,-0.03236762
d4_10C_perc,-0.03225423,-0.05736663,-0.06418577,0.0002195297,-0.0662597,-0.1105781,-0.07146971,-0.01385496,-0.05312832,-0.05102842,-0.1786535,-0.08317974,-0.03791847,-0.07914327,-0.1288619,-0.04000059,-0.0273142,-0.05866765,-0.03773673,0.01166526,-0.07870821,-0.07006608,-0.02048756,-0.02652593
d4_4C_perc,-0.009168125,-0.0355151,-0.039054,0.01570251,-0.0455441,-0.08133217,-0.06251901,-0.0006451641,-0.03853071,-0.03180492,-0.1396937,-0.04998737,-0.02785727,-0.05950449,-0.1145379,-0.02865924,-0.004300584,-0.03816064,-0.01747239,0.04041635,-0.05013817,-0.04423808,-0.05124239,-0.001738265
d8_10C_perc,-0.05362999,-0.07774587,-0.06620694,-0.01226255,-0.09182971,-0.1202248,-0.08386548,-0.03615046,-0.07413204,-0.06982734,-0.1827821,-0.09476052,-0.06541463,-0.09254727,-0.1372314,-0.06298641,-0.04798761,-0.08248518,-0.04162186,0.008782946,-0.09965626,-0.08706518,-0.03736022,-0.03656999
d8_4C_perc,-0.008130721,-0.04137038,-0.03991044,0.03015563,-0.03782946,-0.0658051,-0.04790925,0.004773288,-0.03645493,-0.0407971,-0.1342009,-0.04679257,-0.02816673,-0.04956395,-0.09453173,-0.04004615,-0.0078179,-0.04045815,-0.02259197,0.03640767,-0.0466551,-0.04233166,-0.01444857,0.003024813
DSDS50.1,0.114041,0.1043821,0.1567271,0.03376695,0.1652093,0.1604503,0.1015166,0.0228514,0.08335521,0.08108422,0.2757908,0.1222064,0.09823685,0.101041,0.1634269,0.02801122,0.1059481,0.1145851,0.1095696,0.02631419,0.1549962,0.1346517,0.0512259,0.04469661
DTbolt,-0.05020616,-0.01915613,-0.1121172,-0.05553172,-0.08521124,-0.1148497,-0.01507472,0.002505519,0.03855488,0.04845399,-0.1572123,-0.0613741,0.02797525,-0.01183869,-0.02764346,0.01704406,-0.04826979,-0.03989374,-0.1919664,-0.08332508,-0.08056125,-0.07747312,-0.01524751,-0.08452033
DTflower,-0.01779807,-0.004354078,-0.09808669,-0.04550582,-0.05887885,-0.08724566,0.0103409,0.01712543,0.06577941,0.07030283,-0.1458218,-0.05131161,0.04629601,0.007423539,0.01461964,0.03040495,-0.02075511,-0.02136532,-0.2029493,-0.09915984,-0.04807143,-0.04678731,0.003263058,-0.03657673
DTfruit,-0.02776993,-0.01768822,-0.1129763,-0.05415857,-0.06271518,-0.09615039,-0.002250572,0.01355442,0.05836337,0.05923729,-0.1629384,-0.05552552,0.03925181,-0.002631031,0.0002829067,0.02554748,-0.03039689,-0.03202321,-0.2130175,-0.09661433,-0.05373781,-0.05406225,-0.002176512,-0.02667956
DTgerm,0.01070013,-0.01003239,0.02244171,-0.07706264,0.05318135,0.003978918,0.03472177,-0.0029775,-0.001555729,-0.02494736,0.08201272,-0.0309753,0.01393324,-0.02493687,0.04438812,0.002566773,0.01994946,0.02250209,0.04431663,-0.0455758,0.04259943,0.03644079,0.05643101,-0.003768648
DTharvest,0.008117235,0.01875319,-0.06819319,-0.05323895,-0.03749051,-0.07915936,0.02706209,0.03899966,0.06278048,0.07445271,-0.1575459,-0.1003282,0.04948607,0.008805268,-0.006921589,0.06033155,0.009140157,0.002708345,-0.1612905,-0.1069181,-0.02428407,-0.03536062,0.03794532,-0.01307218
germination_3days,-0.7506451,-0.7386681,-0.3879901,-0.1849121,-0.6605773,-0.6312475,-0.5525365,-0.4712537,-0.7647357,-0.7555482,-0.5024159,-0.2451385,-0.7189744,-0.6864804,-0.5417485,-0.5344565,-0.6262824,-0.7206377,-0.09054568,0.1536425,-0.6713211,-0.592819,-0.313465,-0.1199337
germination_7days,-0.6344705,-0.6513923,-0.2936729,-0.1742708,-0.5460723,-0.5488858,-0.4763403,-0.3701133,-0.6474355,-0.650179,-0.4422939,-0.2347504,-0.6120995,-0.6064562,-0.471388,-0.4665299,-0.5348593,-0.6305691,-0.1107687,0.08883091,-0.5579154,-0.4968243,-0.3418865,-0.08627858
sex_ratio,0.04183455,0.04001533,-0.2111941,-0.2303198,0.0228156,-0.05339055,-0.0424664,-0.1077406,0.008348609,-0.02033457,-0.08606579,-0.1328785,-0.04059687,-0.0193763,-0.0132384,-0.06294485,0.01271601,0.06139315,0.07280192,-0.1198103,0.04743108,-0.05201226,0.06584975,-0.07484293
number_of_egg_masses,0.06173007,0.08946237,-0.00981458,0.006579884,0.07361348,0.08503227,0.1219163,0.06899995,0.09672992,0.152047,-0.03685444,-0.0185307,0.1048991,0.1040935,0.1241076,0.1468171,0.0568429,0.0357368,-0.1577868,-0.03858673,0.06434744,0.06258611,-0.02888677,-0.007883992
Cala2_cotyledons,-0.8622151,-0.8504686,-0.4640228,-0.835818,-0.9067556,-0.8049532,-0.8106109,-1.1523,-0.9121137,-0.9054406,-0.602799,-0.7226712,-0.8976829,-0.9028566,-0.850685,-1.09363,-0.757085,-0.8471954,0.1169876,-0.3018308,-0.924208,-0.6703234,-0.7451037,-0.3252894
Cala2_true_leaves,-0.321601,-0.3599004,-0.1142381,-0.5793372,-0.4454706,-0.2992239,-0.5305299,-0.74839,-0.3634668,-0.3805495,-0.1590895,-0.5355799,-0.3804559,-0.4354669,-0.511266,-0.6688446,-0.2920962,-0.340176,0.1339438,-0.3673489,-0.4392162,-0.1828314,-0.8355687,-0.3569592
Emco5_cotyledons,0.04719858,0.1377725,-0.1710641,-0.3017608,0.2277092,-0.007209125,-0.008240626,0.2444727,0.044451,-0.01225869,-0.1983257,-0.230432,0.1125853,-0.03503896,-0.0851441,0.1055675,0.04224553,0.2146971,-0.1407443,-0.2604298,0.1653303,0.08002499,0.08482905,0.3275489
Emco5_true_leaves,0.03574731,0.1047535,-0.1576092,-0.5199828,0.1482878,-0.1009064,-0.2569269,0.268269,-0.003700185,-0.07408169,-0.2221057,-0.5758118,0.04470604,-0.236245,-0.3222976,0.111739,0.02656585,0.2063321,-0.3012204,-0.5281147,0.104784,0.1230509,-0.5798706,0.1848989
Emoy2_cotyledons,2.176138,2.161525,1.263693,0.7226564,2.163472,1.971921,1.545312,1.593881,2.206504,2.124229,1.556251,0.7308721,2.200645,1.952836,1.618879,1.681369,1.90009,2.257784,0.1498176,-0.1843261,2.170101,1.943541,0.2875142,0.3666002
Emoy2_true_leaves,1.34344,1.3414,0.7495542,0.2611838,1.289303,1.192105,0.771022,0.816222,1.329101,1.282886,1.005528,0.1398302,1.342545,1.115258,0.8304493,0.8889703,1.181184,1.414991,-0.05591487,-0.4493478,1.288151,1.233364,-0.1629978,0.052963
Emwa1_cotyledons,1.060903,1.053667,0.6051675,0.1989574,0.9996437,0.8730662,0.6823373,0.7578967,1.043124,1.03025,0.766875,0.2387105,1.012548,0.850179,0.7333044,0.661092,0.9145487,1.057901,0.245235,0.004267796,1.022262,0.9188059,0.8858982,0.4259238
Emwa1_true_leaves,1.833599,1.793814,1.056718,0.4873405,1.748319,1.557665,1.259367,1.251209,1.815331,1.79112,1.326936,0.5047646,1.779278,1.552103,1.34819,1.207984,1.59313,1.817822,0.2728506,-0.0196854,1.780807,1.582458,0.9828869,0.5493446
Maks9_cotyledons,0.6795642,0.7047133,0.3705139,0.09314869,0.7018258,0.5593658,0.596417,0.3175394,0.6536298,0.6699781,0.4715002,0.0816606,0.6767165,0.5962124,0.5981885,0.3806936,0.6136807,0.7253475,0.03758545,-0.04204081,0.7043712,0.5812917,0.3360958,0.2591564
Maks9_true_leaves,0.2906517,0.3436092,-0.1197053,-0.008599721,0.3300418,0.2408488,0.2159247,0.2064895,0.2566325,0.2564041,-0.09470022,-0.105987,0.2844911,0.2416449,0.1973506,0.08381983,0.2786498,0.3835618,-0.3861663,-0.06250308,0.3326471,0.2809522,0.2604713,0.2972379
F3GG7R,-0.1325658,-0.05831513,-0.05111744,0.261112,-0.113123,0.06347737,0.04326915,-0.1065481,-0.09796196,-0.1096119,0.006212563,0.1452129,-0.08926215,-0.008325237,0.06207629,-0.07544517,-0.1136365,-0.04670217,0.09151763,-0.06108234,-0.1179926,-0.009647275,0.6301806,-0.08209458
salt_survival_days,0.1394192,0.1509089,0.1050418,-0.1042898,0.1522046,0.1243548,0.07846864,0.08321783,0.1200794,0.1265204,0.09217999,-0.06578261,0.1443523,0.1351319,0.07468288,0.06117032,0.151828,0.1740602,0.05755038,-0.213063,0.1622739,0.128436,0.108043,-0.03604517
ANGc_2013,-0.2815967,-0.2873042,-0.2932997,-0.06093801,-0.2929893,-0.1818769,-0.2495998,-0.2261426,-0.3095328,-0.3140757,-0.1347051,-0.08797791,-0.3101587,-0.1754485,-0.3106494,-0.1267082,-0.2427297,-0.2799395,0.08445576,0.109533,-0.2904217,-0.2756708,-0.4776993,-0.1315773
ANGLEr_2013,0.01372321,0.03597212,0.01578938,0.003377439,0.01169379,0.002867139,-0.005213414,-0.03999509,0.01568817,0.02146715,0.01041868,-0.001146611,0.01194837,0.01340074,-0.003515627,-0.02013747,0.01304049,0.03285751,-0.007571893,-0.02466804,0.01623742,0.007573195,0.006477122,0.01408646
ANGs_2013,-0.04582352,-0.009721461,-0.1868621,0.1158877,-0.05284374,-0.0188386,0.02992101,-0.0429595,-0.04025619,-0.06818401,-0.09748301,0.09816841,-0.0378106,0.01007609,-0.04639056,0.08671189,-0.04712719,0.009112545,0.02718287,0.1470793,-0.07143383,-0.06450381,-0.3877055,-0.2240578
AREAc_2013,0.7949554,0.8668451,0.6493552,0.1810077,0.903909,0.8430517,0.6675133,0.6428367,0.8420959,0.9136721,0.5550426,0.2371536,0.8858457,0.8259559,0.7789859,0.5579035,0.7566381,0.8567071,0.0747769,-0.1687441,0.921662,0.7921498,0.6263454,0.2521943
AREAr_2013,-1.508314,-1.520869,-0.9394106,-0.6231172,-1.544,-1.481836,-1.410679,-0.98652,-1.609664,-1.584857,-1.037493,-0.7424804,-1.619318,-1.503743,-1.482642,-1.091913,-1.345937,-1.56259,-0.2792817,-0.1200064,-1.556487,-1.429479,-0.7768692,-0.1476473
AREAs_2013,-0.03941562,-0.001410138,0.06410647,-0.1577226,0.02539112,0.009952559,-0.1871233,0.03350879,-0.07390587,-0.003029409,-0.03176796,-0.1530057,-0.04169752,-0.01309743,-0.1222945,-0.08623917,-0.004411055,-0.03633273,-0.1567797,-0.1791866,0.02695194,-0.04238815,0.08390561,0.2104281
CHLc_2013,0.09802622,0.09437425,0.2800937,0.06260343,0.08685643,0.0669462,0.0779854,0.05810942,0.1078243,0.1202356,0.3038501,0.02215444,0.08452777,0.04207553,0.1307059,0.1202212,0.09251058,0.08798643,0.2603815,-0.02318687,0.1272593,0.1222264,0.2112066,-0.07081505
CHLr_2013,-0.07119777,-0.06059258,-0.1368071,-0.05593645,0.005184914,-0.05820714,0.08020075,-0.1887282,-0.05426238,-0.06786734,-0.1348962,-0.08426035,-0.01141678,-0.02660646,0.02249695,-0.1771148,-0.06755693,-0.04493667,-0.117405,-0.01240584,-0.05037339,-0.06987494,-0.09970276,-0.04256441
CHLs_2013,0.00499953,-0.02469843,0.1468033,0.01893072,0.01096903,-0.03910426,0.1300693,-0.09980628,0.02920022,0.01469763,0.1520632,-0.08133835,0.03133547,-0.03841335,0.1308164,-0.02149571,-0.007264391,-0.01673658,0.1069972,-0.09613008,-0.000671741,0.02445694,0.1491071,-0.1472151
Dry0_2012,-0.59773,-0.5747057,-0.4708854,0.01238295,-0.5800603,-0.5192315,-0.4893844,-0.448371,-0.5993576,-0.6230375,-0.5628744,-0.07611205,-0.5814714,-0.5129686,-0.4744501,-0.5005301,-0.5149535,-0.5355032,-0.2041265,0.1877094,-0.5901865,-0.5328101,-0.1552987,-0.06334856
Dry500_2012,-0.1420169,-0.117932,0.01493636,0.001705082,-0.1683855,-0.1185404,-0.1181882,-0.0977697,-0.1312276,-0.1208139,-0.008648201,-0.07147657,-0.1342133,-0.1334498,-0.1286488,-0.09917231,-0.1295642,-0.1281315,-0.005712076,-0.03152012,-0.1704894,-0.1085098,-0.0995386,-0.05354939
Dry500p0_2012,0.2119138,0.1999152,0.2722393,-0.01309081,0.1706819,0.1781801,0.1497577,0.1512695,0.2186752,0.2271421,0.2962703,-0.03201225,0.2030132,0.1632253,0.1372677,0.1883951,0.1724095,0.1788063,0.07554416,-0.1506223,0.1726013,0.1950061,-0.03879018,-0.07400373
DWc_2013,0.7062982,0.6296117,0.7810842,0.2202741,0.767656,0.7300551,0.6559128,0.5525964,0.7626855,0.7175446,0.6704749,0.1952868,0.7900732,0.6780654,0.7050297,0.5011226,0.6330755,0.6955592,0.3172366,-0.1626969,0.7594731,0.7244641,0.8116628,0.113289
DWr_2013,-0.3060667,-0.3582677,-0.3325565,-0.04585126,-0.4147744,-0.4293081,-0.2648787,-0.163357,-0.3659867,-0.3530035,-0.2558404,-0.1305507,-0.4006714,-0.392968,-0.2589128,-0.1790475,-0.274608,-0.3755383,-0.2744747,0.03351936,-0.3820685,-0.3793951,-0.3545055,0.0461762
DWs_2013,0.4619133,0.3787147,0.4265612,0.1965176,0.4786571,0.4457055,0.4920077,0.4169655,0.4935705,0.4518831,0.4479927,0.1471937,0.5122722,0.4153907,0.5479168,0.3954154,0.4172514,0.4360322,0.1068946,-0.1134846,0.4775123,0.4528214,0.5900988,0.1781814
Elc_2013,-0.4156556,-0.5582877,-0.2239204,-0.1261116,-0.4955441,-0.5518342,-0.3279642,-0.1182509,-0.5113607,-0.5920976,-0.3041304,-0.199516,-0.555075,-0.5594158,-0.421727,-0.1269322,-0.3956065,-0.4991627,0.01778374,0.06893619,-0.4817472,-0.4725449,-0.2875402,-0.09738567
Elr_2013,0.6392589,0.7245351,0.4193431,0.1483086,0.6695771,0.7533912,0.3851902,0.3726339,0.6776637,0.7571787,0.5760873,0.1370717,0.7201349,0.7561002,0.4876162,0.3522238,0.6021662,0.6832783,0.1843054,-0.2433052,0.6702903,0.6294195,0.4555154,0.263136
Els_2013,0.05649023,-0.07774308,0.1227852,0.06721573,-0.0583646,0.01189953,-0.1947384,0.02105884,-0.06389805,-0.09099719,0.06872146,-0.03100524,-0.102639,-0.02849825,-0.2270515,-0.06551399,0.04772725,-0.04804271,0.0932956,-0.02669109,-0.02068757,-0.003304038,0.003771309,0.1291689
Fresh_min_Dry0_2012,-0.7138117,-0.693278,-0.5456495,-0.2026161,-0.7486817,-0.6432452,-0.5657004,-0.5617737,-0.7103276,-0.7379927,-0.6337181,-0.2676716,-0.7232452,-0.6680348,-0.5848193,-0.6340191,-0.6292746,-0.6716089,-0.2317509,0.02994927,-0.7460151,-0.6119626,-0.1180173,-0.03508267
Fresh_min_Dry500_2012,-0.05194572,-0.002163335,0.05518966,0.08642957,-0.05882894,0.07908945,-0.01918019,-0.002040354,0.0118899,0.0007383596,0.04385502,0.04596292,0.00249166,0.05735811,-0.03784682,-0.003770825,-0.05907215,-0.01237773,-0.0390973,-0.05165377,-0.0684821,-0.0003632277,0.08830618,0.06637297
Fresh_per_Dry0_2012,-0.1370055,-0.1387195,-0.08149738,-0.2522459,-0.2042812,-0.1308958,-0.06285254,-0.1323148,-0.1206527,-0.1297685,-0.08606292,-0.2153684,-0.1547169,-0.1831382,-0.1166886,-0.1611453,-0.1377885,-0.1581422,-0.1240201,-0.1730247,-0.1949541,-0.06989022,0.08244365,0.02487785
Fresh_per_dry500_2012,0.01249363,0.0601581,0.01351374,0.06039527,0.03064352,0.09003427,0.04725216,0.0459244,0.04878381,0.0617672,0.02380034,0.09026139,0.0579011,0.09148639,0.04731905,0.03107019,0.01643896,0.05004897,-0.01850764,0.02404751,0.02698602,0.04028218,0.08424788,0.07973293
Fresh0_2012,-0.7167806,-0.6941907,-0.5500722,-0.1777249,-0.7459014,-0.6439503,-0.5712069,-0.5602636,-0.713953,-0.7412936,-0.6421408,-0.2474803,-0.7229613,-0.6645793,-0.5857801,-0.6316599,-0.6300742,-0.6696732,-0.2344854,0.05370878,-0.7446621,-0.6175876,-0.1270495,-0.04061873
Fresh500_2012,-0.08344925,-0.02356729,0.07192721,0.08564643,-0.0909774,0.04562022,-0.03415641,0.009026096,-0.0222707,-0.01780917,0.0607442,0.0452627,-0.02408279,0.0273801,-0.05522428,-0.01635331,-0.08129287,-0.0374935,-0.02534505,-0.03149471,-0.09872238,-0.02292204,0.05885702,0.04994416
Fresh500p0_2012,0.2276212,0.2673364,0.3267245,0.1065038,0.2313034,0.3059875,0.1874123,0.2322707,0.2780597,0.2996054,0.3571304,0.08479432,0.28134,0.2984906,0.1779188,0.2453291,0.1935322,0.2405329,0.07633221,-0.1261525,0.2237434,0.237886,0.05843176,-0.006964903
FWc_2013,0.5931352,0.5521084,0.5678114,0.1863832,0.6540714,0.6707593,0.570401,0.5204335,0.6498848,0.634893,0.539376,0.162664,0.7022679,0.6341252,0.6644204,0.4395533,0.5642176,0.6114449,0.2289458,-0.1679099,0.6518244,0.6262594,0.870997,0.1849252
FWr_2013,-0.2480724,-0.2682461,-0.2903088,-0.1226288,-0.2644983,-0.3700044,-0.308621,-0.2137546,-0.3179815,-0.3414584,-0.2906798,-0.1868694,-0.3478258,-0.3176342,-0.3528254,-0.1956794,-0.2512355,-0.2611969,-0.2871957,-0.08133615,-0.271038,-0.3691377,-0.6225944,0.05586853
FWs_2013,0.4021054,0.3437255,0.3827368,0.09240657,0.4446245,0.4249155,0.3297235,0.3408147,0.4110222,0.3980017,0.3728656,0.04883438,0.4386818,0.4040751,0.4056176,0.305724,0.3732278,0.3824788,0.06821356,-0.1912274,0.4419597,0.3736839,0.5378569,0.1867243
Surf0_2012,0.3268935,0.4042651,0.2046552,0.005039188,0.3654836,0.4760259,0.406417,0.2838043,0.4018036,0.442148,0.2847135,0.004760567,0.4557628,0.4445022,0.4529174,0.2811835,0.3312978,0.4238722,-0.03257599,-0.2499243,0.3661968,0.4222442,0.2718444,0.2378651
Surf500_2012,0.2936787,0.3595388,0.3520077,0.16099,0.3153246,0.3922972,0.3709103,0.2907977,0.3456115,0.403536,0.3995687,0.1138262,0.372382,0.3923653,0.3496973,0.2205341,0.2783686,0.335639,0.01629918,-0.05427915,0.3171956,0.311274,0.3199808,0.2185844
Surf500p0_2012,0.09330079,0.04621027,0.1277056,0.1870491,0.07103993,0.04368773,0.07359561,0.01025934,0.07214748,0.07243605,0.1197893,0.1163372,0.04604736,0.04726333,0.02788542,0.0004378303,0.05577647,0.01404184,-0.02851562,0.1875323,0.06511521,0.02604467,0.005900002,0.01205516
