perc_miss	id
0.01878690284487386	9787
0.001610305958132045	9788
0.02844873859366613	9789
0.02844873859366613	9790
0.027911969940955447	9791
0.011808910359634998	9792
0.003757380568974772	9793
0.003757380568974772	9794
0.020397208803005905	9795
0.003757380568974772	9796
0.001610305958132045	9797
0.003757380568974772	9798
0.027911969940955447	9799
0.0042941492216854536	9800
0.003757380568974772	9801
0.01825013419216318	9802
0.02200751476113795	9803
0.02254428341384863	9804
0.0021470746108427268	9805
0.0042941492216854536	9806
0.030595813204508857	9807
0.001610305958132045	9808
0.001610305958132045	9809
0.016639828234031134	9810
0.005904455179817499	9811
0.01825013419216318	9812
0.020933977455716585	9813
0.03166935050993022	9814
0.003757380568974772	9815
0.003757380568974772	9816
0.019860440150295224	9817
0.029522275899087493	9819
0.030059044551798177	9820
0.029522275899087493	9821
0.030595813204508857	9822
0.027375201288244767	9823
0.013419216317767043	9824
0.029522275899087493	9825
0.029522275899087493	9826
0.02844873859366613	9827
0.027375201288244767	9828
0.028985507246376812	9830
0.02308105206655931	9831
0.023617820719269995	9832
0.024691358024691357	9833
0.030059044551798177	9834
0.028985507246376812	9835
0.024154589371980676	9836
0.026838432635534086	9837
0.02844873859366613	9838
0.027911969940955447	9839
0.024154589371980676	9840
0.030059044551798177	9841
0.029522275899087493	9843
0.008588298443370907	9844
0.028985507246376812	9845
0.02844873859366613	9846
0.026301663982823402	9847
0.030059044551798177	9848
0.029522275899087493	9849
0.028985507246376812	9850
0.013419216317767043	9851
0.030059044551798177	9852
0.030595813204508857	9853
0.02844873859366613	9854
0.030059044551798177	9855
0.008588298443370907	9856
0.013419216317767043	9857
0.013419216317767043	9858
0.01288244766505636	9859
0.01288244766505636	9860
0.008588298443370907	9861
0.011272141706924315	9862
0.013419216317767043	9864
0.02844873859366613	9866
0.029522275899087493	9867
0.030059044551798177	9868
0.02200751476113795	9869
0.024691358024691357	9870
0.026838432635534086	9871
0.027911969940955447	9873
0.030059044551798177	9874
0.02576489533011272	9875
0.029522275899087493	9876
0.008051529790660225	9877
0.024691358024691357	9878
0.023617820719269995	9879
0.024691358024691357	9880
0.02844873859366613	9881
0.02844873859366613	9882
0.029522275899087493	9883
0.02844873859366613	9885
0.030595813204508857	9886
0.02308105206655931	9887
0.028985507246376812	9888
0.027375201288244767	9890
0.029522275899087493	9891
0.02844873859366613	9892
0.027375201288244767	9894
0.029522275899087493	9895
0.029522275899087493	9897
0.024154589371980676	9898
0.030059044551798177	9899
0.023617820719269995	9900
0.02254428341384863	9901
0.024691358024691357	9902
0.027375201288244767	9903
0.030059044551798177	9904
0.026838432635534086	9905
0.01932367149758454	9906
0.003757380568974772	9908
0.00322061191626409	9909
0.020933977455716585	9910
0.001610305958132045	9911
0	9912
0.003757380568974772	9914
0.016639828234031134	9915
0.003757380568974772	9917
0.01610305958132045	9918
0.02200751476113795	9920
0.001610305958132045	9921
0.01878690284487386	9924
0.031132581857219538	9925
0.01878690284487386	9926
0.017176596886741814	9927
0.017713365539452495	9928
0.003757380568974772	9929
0.003757380568974772	9930
0.00322061191626409	9932
0.03274288781535158	9933
0.017713365539452495	9935
0.01825013419216318	9937
0.029522275899087493	9938
0.010198604401502952	9939
0.404723564143854	9941
0.024154589371980676	9942
0.027375201288244767	9943
0.04186795491143317	9944
0.020397208803005905	9945
0.02844873859366613	9946
0.04294149221685454	9947
0.016639828234031134	9948
0.02308105206655931	9949
0.024154589371980676	9950
0.008588298443370907	9951
0.005904455179817499	9952
0.005367686527106817	9953
0.008051529790660225	9955
0.015029522275899088	9956
0.008588298443370907	9957
0.007514761137949544	9958
0.00966183574879227	9959
0.010198604401502952	9960
0.005904455179817499	9962
0.00644122383252818	9963
0.005904455179817499	9964
0.008051529790660225	9965
0.00644122383252818	9966
0.008051529790660225	9968
0.0042941492216854536	9969
0.016639828234031134	9970
0.008051529790660225	9971
0.005367686527106817	9972
0.007514761137949544	9973
0.008051529790660225	9974
0.005904455179817499	9975
0.010735373054213635	9976
0.008588298443370907	9978
0.00966183574879227	9979
0.010198604401502952	9980
0.005904455179817499	9981
0.007514761137949544	9982
0.017713365539452495	9983
0.00644122383252818	9984
0.008051529790660225	9985
0.007514761137949544	9986
0.00966183574879227	9987
0.016639828234031134	9988
0.007514761137949544	9990
0.0042941492216854536	9991
0.01610305958132045	9993
0.01878690284487386	9995
0.01878690284487386	9996
0.01610305958132045	9997
0.020933977455716585	9998
0.01878690284487386	9999
0.016639828234031134	10001
0.016639828234031134	10002
0.008051529790660225	10004
0.008051529790660225	10005
0.03274288781535158	10006
0.00912506709608159	10008
0.010735373054213635	10009
0.017713365539452495	10010
0.02522812667740204	10011
0.014492753623188406	10012
0.016639828234031134	10013
0.03488996242619431	10014
0.14278046162104133	10015
0.010198604401502952	10017
0.007514761137949544	10018
0.01878690284487386	10020
0.0021470746108427268	10022
0.001610305958132045	10023
0	10027
0	14312
0	14313
0	14314
0	14315
0	14318
0	14319
0	15560
0	15591
0	15592
0	15593
0	18694
0	18696
0	19949
0	19950
0	19951
0.02147074610842727	9077
0.011272141706924315	5310
0.25120772946859904	1867
0.5169082125603864	8304
0.27053140096618356	6727
0.40848094471282875	8300
0.21256038647342995	6729
0.2995169082125604	166
0	8629
0.011272141706924315	5821
0	5820
0	1948
0.03488996242619431	7301
